[2026-01-04 14:15:47.712860] MAIN MODULE LOADED
[2026-01-04 14:15:47.810908] MAIN MODULE LOADED
Candidate HUMA: Diff=0.0617% vs Min=0.01% | PriceDiff=0.31%
Candidate IP: Diff=0.0796% vs Min=0.01% | PriceDiff=0.08%
Candidate SKYAI: Diff=0.1032% vs Min=0.01% | PriceDiff=0.24%
Candidate QTUM: Diff=0.1390% vs Min=0.01% | PriceDiff=0.07%
Candidate RAVE: Diff=0.1381% vs Min=0.01% | PriceDiff=0.33%
Candidate LUMIA: Diff=0.1105% vs Min=0.01% | PriceDiff=0.22%
Candidate RIVER: Diff=0.1291% vs Min=0.01% | PriceDiff=1.15%
Candidate BEAT: Diff=0.0781% vs Min=0.01% | PriceDiff=0.42%
Candidate XCN: Diff=0.2482% vs Min=0.01% | PriceDiff=0.12%
Candidate SPELL: Diff=0.0647% vs Min=0.01% | PriceDiff=0.27%
Candidate LIT: Diff=0.1031% vs Min=0.01% | PriceDiff=0.49%
Candidate RDNT: Diff=0.0547% vs Min=0.01% | PriceDiff=0.03%
Candidate PIPPIN: Diff=0.1081% vs Min=0.01% | PriceDiff=1.04%
Candidate 4: Diff=0.0738% vs Min=0.01% | PriceDiff=0.11%
Candidate VVV: Diff=0.0999% vs Min=0.01% | PriceDiff=0.08%
Candidate ORCA: Diff=0.0765% vs Min=0.01% | PriceDiff=0.12%
Candidate REZ: Diff=0.0772% vs Min=0.01% | PriceDiff=0.14%
Candidate IDEX: Diff=0.0795% vs Min=0.01% | PriceDiff=0.45%
Candidates Found: 120
[2026-01-06 10:30:54.743653] LOOP START. Active: True
[2026-01-06 10:30:55.278036] Mode: Live | Binance Items: 663 | Bybit Items: 554
Candidate LIT: Diff=0.1031% vs Min=0.01% | PriceDiff=0.58%
Candidate XCN: Diff=0.2482% vs Min=0.01% | PriceDiff=0.38%
Candidate PIPPIN: Diff=0.1081% vs Min=0.01% | PriceDiff=1.02%
Candidate BEAT: Diff=0.0781% vs Min=0.01% | PriceDiff=0.31%
Candidate HUMA: Diff=0.0617% vs Min=0.01% | PriceDiff=0.31%
Candidate ORCA: Diff=0.0765% vs Min=0.01% | PriceDiff=0.12%
Candidate RDNT: Diff=0.0547% vs Min=0.01% | PriceDiff=0.03%
Candidate ANIME: Diff=0.0509% vs Min=0.01% | PriceDiff=0.08%
Candidate DAM: Diff=0.2419% vs Min=0.01% | PriceDiff=0.04%
Candidate IP: Diff=0.0796% vs Min=0.01% | PriceDiff=0.11%
Candidate RIVER: Diff=0.1291% vs Min=0.01% | PriceDiff=1.01%
Candidate SPELL: Diff=0.0647% vs Min=0.01% | PriceDiff=0.24%
Candidate JCT: Diff=0.0643% vs Min=0.01% | PriceDiff=0.05%
Candidate RAVE: Diff=0.1381% vs Min=0.01% | PriceDiff=0.28%
Candidate QTUM: Diff=0.1390% vs Min=0.01% | PriceDiff=0.08%
Candidate SKYAI: Diff=0.1032% vs Min=0.01% | PriceDiff=0.24%
Candidate LUMIA: Diff=0.1105% vs Min=0.01% | PriceDiff=0.14%
Candidate DUSK: Diff=0.0662% vs Min=0.01% | PriceDiff=0.07%
Candidate IDEX: Diff=0.0795% vs Min=0.01% | PriceDiff=0.59%
Candidate REZ: Diff=0.0772% vs Min=0.01% | PriceDiff=0.12%
Candidate 4: Diff=0.0738% vs Min=0.01% | PriceDiff=0.17%
Candidate VVV: Diff=0.0999% vs Min=0.01% | PriceDiff=0.07%
Candidate COMMON: Diff=0.0738% vs Min=0.01% | PriceDiff=0.15%
Candidates Found: 120
[2026-01-06 10:31:00.282626] LOOP START. Active: True
[2026-01-06 10:31:00.855332] Mode: Live | Binance Items: 663 | Bybit Items: 554
Candidate DUSK: Diff=0.0662% vs Min=0.01% | PriceDiff=0.22%
Candidate ANIME: Diff=0.0509% vs Min=0.01% | PriceDiff=0.08%
Candidate COMMON: Diff=0.0738% vs Min=0.01% | PriceDiff=0.15%
Candidate JCT: Diff=0.0643% vs Min=0.01% | PriceDiff=0.05%
Candidate DAM: Diff=0.2419% vs Min=0.01% | PriceDiff=0.00%
Candidate HUMA: Diff=0.0617% vs Min=0.01% | PriceDiff=0.31%
Candidate IP: Diff=0.0796% vs Min=0.01% | PriceDiff=0.10%
Candidate SKYAI: Diff=0.1032% vs Min=0.01% | PriceDiff=0.26%
Candidate QTUM: Diff=0.1390% vs Min=0.01% | PriceDiff=0.10%
Candidate RAVE: Diff=0.1381% vs Min=0.01% | PriceDiff=0.34%
Candidate LUMIA: Diff=0.1105% vs Min=0.01% | PriceDiff=0.11%
Candidate RIVER: Diff=0.1291% vs Min=0.01% | PriceDiff=1.08%
Candidate BEAT: Diff=0.0781% vs Min=0.01% | PriceDiff=0.27%
Candidate XCN: Diff=0.2482% vs Min=0.01% | PriceDiff=0.21%
Candidate SPELL: Diff=0.0647% vs Min=0.01% | PriceDiff=0.24%
Candidate LIT: Diff=0.1031% vs Min=0.01% | PriceDiff=0.58%
Candidate RDNT: Diff=0.0547% vs Min=0.01% | PriceDiff=0.03%
Candidate PIPPIN: Diff=0.1081% vs Min=0.01% | PriceDiff=1.09%
Candidate 4: Diff=0.0738% vs Min=0.01% | PriceDiff=0.14%
Candidate VVV: Diff=0.0999% vs Min=0.01% | PriceDiff=0.09%
Candidate ORCA: Diff=0.0765% vs Min=0.01% | PriceDiff=0.21%
Candidate REZ: Diff=0.0772% vs Min=0.01% | PriceDiff=0.13%
Candidate IDEX: Diff=0.0795% vs Min=0.01% | PriceDiff=0.59%
Candidates Found: 120
[2026-01-06 10:31:05.860769] LOOP START. Active: True
[2026-01-06 10:31:06.440376] Mode: Live | Binance Items: 663 | Bybit Items: 554
Candidate DAM: Diff=0.2419% vs Min=0.01% | PriceDiff=0.04%
Candidate QTUM: Diff=0.1390% vs Min=0.01% | PriceDiff=0.06%
Candidate BEAT: Diff=0.0781% vs Min=0.01% | PriceDiff=0.30%
Candidate REZ: Diff=0.0764% vs Min=0.01% | PriceDiff=0.12%
Candidate LIT: Diff=0.0984% vs Min=0.01% | PriceDiff=0.54%
Candidate ORCA: Diff=0.0764% vs Min=0.01% | PriceDiff=0.17%
Candidate LUMIA: Diff=0.1124% vs Min=0.01% | PriceDiff=0.11%
Candidate RDNT: Diff=0.0553% vs Min=0.01% | PriceDiff=0.13%
Candidate SPELL: Diff=0.0630% vs Min=0.01% | PriceDiff=0.23%
Candidate IDEX: Diff=0.0804% vs Min=0.01% | PriceDiff=0.59%
Candidate COMMON: Diff=0.0738% vs Min=0.01% | PriceDiff=0.08%
Candidate RAVE: Diff=0.1386% vs Min=0.01% | PriceDiff=0.37%
Candidate XCN: Diff=0.2531% vs Min=0.01% | PriceDiff=0.18%
Candidate SKYAI: Diff=0.1032% vs Min=0.01% | PriceDiff=0.26%
Candidate ANIME: Diff=0.0509% vs Min=0.01% | PriceDiff=0.06%
Candidate HUMA: Diff=0.0617% vs Min=0.01% | PriceDiff=0.23%
Candidate JCT: Diff=0.0643% vs Min=0.01% | PriceDiff=0.14%
Candidate VVV: Diff=0.0999% vs Min=0.01% | PriceDiff=0.09%
Candidate PIPPIN: Diff=0.1081% vs Min=0.01% | PriceDiff=0.73%
Candidate 4: Diff=0.0738% vs Min=0.01% | PriceDiff=0.17%
Candidate RIVER: Diff=0.1291% vs Min=0.01% | PriceDiff=1.03%
Candidate DUSK: Diff=0.0664% vs Min=0.01% | PriceDiff=0.04%
Candidates Found: 122
[2026-01-06 10:31:11.444027] LOOP START. Active: True
[2026-01-06 10:31:11.972237] Mode: Live | Binance Items: 663 | Bybit Items: 554
Candidate BEAT: Diff=0.0781% vs Min=0.01% | PriceDiff=0.25%
Candidate JCT: Diff=0.0604% vs Min=0.01% | PriceDiff=0.18%
Candidate SPELL: Diff=0.0630% vs Min=0.01% | PriceDiff=0.27%
Candidate LUMIA: Diff=0.1052% vs Min=0.01% | PriceDiff=0.12%
Candidate IDEX: Diff=0.0804% vs Min=0.01% | PriceDiff=0.59%
Candidate QTUM: Diff=0.1390% vs Min=0.01% | PriceDiff=0.09%
Candidate PIPPIN: Diff=0.0955% vs Min=0.01% | PriceDiff=0.96%
Candidate SKYAI: Diff=0.1072% vs Min=0.01% | PriceDiff=0.29%
Candidate REZ: Diff=0.0787% vs Min=0.01% | PriceDiff=0.12%
Candidate VVV: Diff=0.0955% vs Min=0.01% | PriceDiff=0.11%
Candidate ANIME: Diff=0.0509% vs Min=0.01% | PriceDiff=0.07%
Candidate XCN: Diff=0.2531% vs Min=0.01% | PriceDiff=0.39%
Candidate TA: Diff=0.0521% vs Min=0.01% | PriceDiff=0.20%
Candidate DUSK: Diff=0.0664% vs Min=0.01% | PriceDiff=0.05%
Candidate RAVE: Diff=0.1386% vs Min=0.01% | PriceDiff=0.42%
Candidate HUMA: Diff=0.0627% vs Min=0.01% | PriceDiff=0.25%
Candidate COMMON: Diff=0.0754% vs Min=0.01% | PriceDiff=0.09%
Candidate RDNT: Diff=0.0552% vs Min=0.01% | PriceDiff=0.18%
Candidate LIT: Diff=0.0984% vs Min=0.01% | PriceDiff=0.73%
Candidate RIVER: Diff=0.1291% vs Min=0.01% | PriceDiff=1.42%
Candidate ORCA: Diff=0.0764% vs Min=0.01% | PriceDiff=0.13%
Candidate DAM: Diff=0.2419% vs Min=0.01% | PriceDiff=0.00%
Candidate 4: Diff=0.0719% vs Min=0.01% | PriceDiff=0.17%
Candidates Found: 124
[2026-01-06 10:31:16.976455] LOOP START. Active: True
[2026-01-06 10:31:17.558065] Mode: Live | Binance Items: 663 | Bybit Items: 554
Candidate REZ: Diff=0.0787% vs Min=0.01% | PriceDiff=0.16%
Candidate ORCA: Diff=0.0764% vs Min=0.01% | PriceDiff=0.12%
Candidate RAVE: Diff=0.1386% vs Min=0.01% | PriceDiff=0.27%
Candidate VVV: Diff=0.0955% vs Min=0.01% | PriceDiff=0.04%
Candidate SKYAI: Diff=0.1072% vs Min=0.01% | PriceDiff=0.18%
Candidate LIT: Diff=0.0984% vs Min=0.01% | PriceDiff=0.91%
Candidate COMMON: Diff=0.0754% vs Min=0.01% | PriceDiff=0.13%
Candidate BEAT: Diff=0.0781% vs Min=0.01% | PriceDiff=0.24%
Candidate QTUM: Diff=0.1390% vs Min=0.01% | PriceDiff=0.09%
Candidate RDNT: Diff=0.0552% vs Min=0.01% | PriceDiff=0.13%
Candidate RIVER: Diff=0.1291% vs Min=0.01% | PriceDiff=1.15%
Candidate DAM: Diff=0.2419% vs Min=0.01% | PriceDiff=0.03%
Candidate IDEX: Diff=0.0804% vs Min=0.01% | PriceDiff=0.59%
Candidate HUMA: Diff=0.0627% vs Min=0.01% | PriceDiff=0.23%
Candidate XCN: Diff=0.2531% vs Min=0.01% | PriceDiff=0.49%
Candidate SPELL: Diff=0.0630% vs Min=0.01% | PriceDiff=0.27%
Candidate ANIME: Diff=0.0509% vs Min=0.01% | PriceDiff=0.08%
Candidate 4: Diff=0.0719% vs Min=0.01% | PriceDiff=0.17%
Candidate JCT: Diff=0.0604% vs Min=0.01% | PriceDiff=0.19%
Candidate DUSK: Diff=0.0664% vs Min=0.01% | PriceDiff=0.03%
Candidate PIPPIN: Diff=0.0955% vs Min=0.01% | PriceDiff=1.14%
Candidate LUMIA: Diff=0.1052% vs Min=0.01% | PriceDiff=0.13%
Candidate TA: Diff=0.0521% vs Min=0.01% | PriceDiff=0.19%
Candidates Found: 124
[2026-01-06 10:31:22.561438] LOOP START. Active: True
[2026-01-06 10:31:23.079561] Mode: Live | Binance Items: 663 | Bybit Items: 554
Candidate IDEX: Diff=0.0804% vs Min=0.01% | PriceDiff=0.59%
Candidate DAM: Diff=0.2419% vs Min=0.01% | PriceDiff=0.01%
Candidate RIVER: Diff=0.1291% vs Min=0.01% | PriceDiff=1.78%
Candidate PIPPIN: Diff=0.0955% vs Min=0.01% | PriceDiff=1.07%
Candidate VVV: Diff=0.0955% vs Min=0.01% | PriceDiff=0.05%
Candidate RAVE: Diff=0.1386% vs Min=0.01% | PriceDiff=0.36%
Candidate BEAT: Diff=0.0781% vs Min=0.01% | PriceDiff=0.26%
Candidate JCT: Diff=0.0604% vs Min=0.01% | PriceDiff=0.14%
Candidate LIT: Diff=0.0984% vs Min=0.01% | PriceDiff=0.91%
Candidate ORCA: Diff=0.0764% vs Min=0.01% | PriceDiff=0.17%
Candidate 4: Diff=0.0719% vs Min=0.01% | PriceDiff=0.19%
Candidate RDNT: Diff=0.0552% vs Min=0.01% | PriceDiff=0.06%
Candidate LUMIA: Diff=0.1052% vs Min=0.01% | PriceDiff=0.06%
Candidate XCN: Diff=0.2531% vs Min=0.01% | PriceDiff=0.43%
Candidate SPELL: Diff=0.0630% vs Min=0.01% | PriceDiff=0.27%
Candidate ANIME: Diff=0.0509% vs Min=0.01% | PriceDiff=0.09%
Candidate TA: Diff=0.0521% vs Min=0.01% | PriceDiff=0.19%
Candidate DUSK: Diff=0.0664% vs Min=0.01% | PriceDiff=0.05%
Candidate HUMA: Diff=0.0627% vs Min=0.01% | PriceDiff=0.27%
Candidate REZ: Diff=0.0787% vs Min=0.01% | PriceDiff=0.16%
Candidate SKYAI: Diff=0.1072% vs Min=0.01% | PriceDiff=0.24%
Candidate COMMON: Diff=0.0754% vs Min=0.01% | PriceDiff=0.12%
Candidate QTUM: Diff=0.1390% vs Min=0.01% | PriceDiff=0.09%
Candidates Found: 124
[2026-01-06 10:31:28.083762] LOOP START. Active: True
[2026-01-06 10:31:28.533003] Mode: Live | Binance Items: 663 | Bybit Items: 554
Candidate DAM: Diff=0.2419% vs Min=0.01% | PriceDiff=0.00%
Candidate QTUM: Diff=0.1390% vs Min=0.01% | PriceDiff=0.05%
Candidate BEAT: Diff=0.0781% vs Min=0.01% | PriceDiff=0.25%
Candidate REZ: Diff=0.0787% vs Min=0.01% | PriceDiff=0.12%
Candidate LIT: Diff=0.0984% vs Min=0.01% | PriceDiff=0.89%
Candidate ORCA: Diff=0.0764% vs Min=0.01% | PriceDiff=0.15%
Candidate LUMIA: Diff=0.1052% vs Min=0.01% | PriceDiff=0.13%
Candidate RDNT: Diff=0.0552% vs Min=0.01% | PriceDiff=0.03%
Candidate SPELL: Diff=0.0630% vs Min=0.01% | PriceDiff=0.17%
Candidate IDEX: Diff=0.0804% vs Min=0.01% | PriceDiff=0.59%
Candidate COMMON: Diff=0.0754% vs Min=0.01% | PriceDiff=0.13%
Candidate RAVE: Diff=0.1386% vs Min=0.01% | PriceDiff=0.37%
Candidate XCN: Diff=0.2531% vs Min=0.01% | PriceDiff=0.35%
Candidate SKYAI: Diff=0.1072% vs Min=0.01% | PriceDiff=0.24%
Candidate TA: Diff=0.0521% vs Min=0.01% | PriceDiff=0.19%
Candidate ANIME: Diff=0.0509% vs Min=0.01% | PriceDiff=0.10%
Candidate HUMA: Diff=0.0627% vs Min=0.01% | PriceDiff=0.25%
Candidate JCT: Diff=0.0604% vs Min=0.01% | PriceDiff=0.09%
Candidate VVV: Diff=0.0955% vs Min=0.01% | PriceDiff=0.07%
Candidate PIPPIN: Diff=0.0955% vs Min=0.01% | PriceDiff=1.04%
Candidate 4: Diff=0.0719% vs Min=0.01% | PriceDiff=0.23%
Candidate RIVER: Diff=0.1291% vs Min=0.01% | PriceDiff=1.62%
Candidate DUSK: Diff=0.0664% vs Min=0.01% | PriceDiff=0.10%
Candidates Found: 124
[2026-01-06 10:31:33.535760] LOOP START. Active: True
[2026-01-06 10:31:34.195222] Mode: Live | Binance Items: 663 | Bybit Items: 554
Candidate REZ: Diff=0.0787% vs Min=0.01% | PriceDiff=0.12%
Candidate ORCA: Diff=0.0764% vs Min=0.01% | PriceDiff=0.09%
Candidate RAVE: Diff=0.1386% vs Min=0.01% | PriceDiff=0.41%
Candidate VVV: Diff=0.0955% vs Min=0.01% | PriceDiff=0.02%
Candidate SKYAI: Diff=0.1072% vs Min=0.01% | PriceDiff=0.21%
Candidate LIT: Diff=0.0984% vs Min=0.01% | PriceDiff=0.90%
Candidate COMMON: Diff=0.0754% vs Min=0.01% | PriceDiff=0.12%
Candidate BEAT: Diff=0.0781% vs Min=0.01% | PriceDiff=0.24%
Candidate QTUM: Diff=0.1390% vs Min=0.01% | PriceDiff=0.08%
Candidate RDNT: Diff=0.0552% vs Min=0.01% | PriceDiff=0.04%
Candidate RIVER: Diff=0.1291% vs Min=0.01% | PriceDiff=1.21%
Candidate DAM: Diff=0.2419% vs Min=0.01% | PriceDiff=0.07%
Candidate IDEX: Diff=0.0804% vs Min=0.01% | PriceDiff=0.59%
Candidate HUMA: Diff=0.0627% vs Min=0.01% | PriceDiff=0.24%
Candidate XCN: Diff=0.2531% vs Min=0.01% | PriceDiff=0.34%
Candidate SPELL: Diff=0.0630% vs Min=0.01% | PriceDiff=0.24%
Candidate ANIME: Diff=0.0509% vs Min=0.01% | PriceDiff=0.09%
Candidate 4: Diff=0.0719% vs Min=0.01% | PriceDiff=0.19%
Candidate JCT: Diff=0.0604% vs Min=0.01% | PriceDiff=0.14%
Candidate DUSK: Diff=0.0664% vs Min=0.01% | PriceDiff=0.11%
Candidate PIPPIN: Diff=0.0955% vs Min=0.01% | PriceDiff=0.96%
Candidate LUMIA: Diff=0.1052% vs Min=0.01% | PriceDiff=0.14%
Candidate TA: Diff=0.0521% vs Min=0.01% | PriceDiff=0.19%
Candidates Found: 124
[2026-01-06 10:31:39.199475] LOOP START. Active: True
[2026-01-06 10:31:39.621587] Mode: Live | Binance Items: 663 | Bybit Items: 554
Candidate IDEX: Diff=0.0804% vs Min=0.01% | PriceDiff=0.59%
Candidate DAM: Diff=0.2419% vs Min=0.01% | PriceDiff=0.07%
Candidate RIVER: Diff=0.1291% vs Min=0.01% | PriceDiff=1.50%
Candidate PIPPIN: Diff=0.0955% vs Min=0.01% | PriceDiff=1.05%
Candidate VVV: Diff=0.0955% vs Min=0.01% | PriceDiff=0.01%
Candidate RAVE: Diff=0.1386% vs Min=0.01% | PriceDiff=0.39%
Candidate BEAT: Diff=0.0781% vs Min=0.01% | PriceDiff=0.25%
Candidate JCT: Diff=0.0604% vs Min=0.01% | PriceDiff=0.13%
Candidate LIT: Diff=0.0984% vs Min=0.01% | PriceDiff=0.71%
Candidate ORCA: Diff=0.0764% vs Min=0.01% | PriceDiff=0.10%
Candidate 4: Diff=0.0719% vs Min=0.01% | PriceDiff=0.14%
Candidate RDNT: Diff=0.0552% vs Min=0.01% | PriceDiff=0.04%
Candidate LUMIA: Diff=0.1052% vs Min=0.01% | PriceDiff=0.14%
Candidate XCN: Diff=0.2531% vs Min=0.01% | PriceDiff=0.30%
Candidate SPELL: Diff=0.0630% vs Min=0.01% | PriceDiff=0.21%
Candidate ANIME: Diff=0.0509% vs Min=0.01% | PriceDiff=0.09%
Candidate TA: Diff=0.0521% vs Min=0.01% | PriceDiff=0.19%
Candidate DUSK: Diff=0.0664% vs Min=0.01% | PriceDiff=0.05%
Candidate HUMA: Diff=0.0627% vs Min=0.01% | PriceDiff=0.24%
Candidate REZ: Diff=0.0787% vs Min=0.01% | PriceDiff=0.12%
Candidate SKYAI: Diff=0.1072% vs Min=0.01% | PriceDiff=0.21%
Candidate COMMON: Diff=0.0754% vs Min=0.01% | PriceDiff=0.12%
Candidate QTUM: Diff=0.1390% vs Min=0.01% | PriceDiff=0.08%
Candidates Found: 124
[2026-01-06 10:31:44.625757] LOOP START. Active: True
[2026-01-06 10:31:45.133483] Mode: Live | Binance Items: 663 | Bybit Items: 554
Candidate REZ: Diff=0.0787% vs Min=0.01% | PriceDiff=0.03%
Candidate ORCA: Diff=0.0764% vs Min=0.01% | PriceDiff=0.10%
Candidate RAVE: Diff=0.1386% vs Min=0.01% | PriceDiff=0.35%
Candidate VVV: Diff=0.0955% vs Min=0.01% | PriceDiff=0.01%
Candidate SKYAI: Diff=0.1072% vs Min=0.01% | PriceDiff=0.21%
Candidate LIT: Diff=0.0984% vs Min=0.01% | PriceDiff=0.95%
Candidate COMMON: Diff=0.0754% vs Min=0.01% | PriceDiff=0.12%
Candidate BEAT: Diff=0.0781% vs Min=0.01% | PriceDiff=0.22%
Candidate QTUM: Diff=0.1390% vs Min=0.01% | PriceDiff=0.05%
Candidate RDNT: Diff=0.0552% vs Min=0.01% | PriceDiff=0.05%
Candidate RIVER: Diff=0.1291% vs Min=0.01% | PriceDiff=1.24%
Candidate DAM: Diff=0.2419% vs Min=0.01% | PriceDiff=0.07%
Candidate IDEX: Diff=0.0804% vs Min=0.01% | PriceDiff=0.60%
Candidate HUMA: Diff=0.0627% vs Min=0.01% | PriceDiff=0.24%
Candidate XCN: Diff=0.2531% vs Min=0.01% | PriceDiff=0.41%
Candidate SPELL: Diff=0.0630% vs Min=0.01% | PriceDiff=0.18%
Candidate ANIME: Diff=0.0509% vs Min=0.01% | PriceDiff=0.10%
Candidate 4: Diff=0.0719% vs Min=0.01% | PriceDiff=0.16%
Candidate JCT: Diff=0.0604% vs Min=0.01% | PriceDiff=0.10%
Candidate DUSK: Diff=0.0664% vs Min=0.01% | PriceDiff=0.10%
Candidate PIPPIN: Diff=0.0955% vs Min=0.01% | PriceDiff=1.04%
Candidate LUMIA: Diff=0.1052% vs Min=0.01% | PriceDiff=0.14%
Candidate TA: Diff=0.0521% vs Min=0.01% | PriceDiff=0.19%
Candidates Found: 124
[2026-01-06 10:31:50.138584] LOOP START. Active: True
[2026-01-06 10:31:50.743042] Mode: Live | Binance Items: 663 | Bybit Items: 554
Candidate TA: Diff=0.0521% vs Min=0.01% | PriceDiff=0.19%
Candidate DUSK: Diff=0.0664% vs Min=0.01% | PriceDiff=0.10%
Candidate COMMON: Diff=0.0754% vs Min=0.01% | PriceDiff=0.12%
Candidate LIT: Diff=0.0984% vs Min=0.01% | PriceDiff=0.92%
Candidate RDNT: Diff=0.0552% vs Min=0.01% | PriceDiff=0.10%
Candidate QTUM: Diff=0.1390% vs Min=0.01% | PriceDiff=0.04%
Candidate XCN: Diff=0.2531% vs Min=0.01% | PriceDiff=0.43%
Candidate 4: Diff=0.0719% vs Min=0.01% | PriceDiff=0.16%
Candidate LUMIA: Diff=0.1052% vs Min=0.01% | PriceDiff=0.14%
Candidate HUMA: Diff=0.0627% vs Min=0.01% | PriceDiff=0.25%
Candidate DAM: Diff=0.2419% vs Min=0.01% | PriceDiff=0.11%
Candidate BEAT: Diff=0.0781% vs Min=0.01% | PriceDiff=0.26%
Candidate VVV: Diff=0.0955% vs Min=0.01% | PriceDiff=0.00%
Candidate RAVE: Diff=0.1386% vs Min=0.01% | PriceDiff=0.41%
Candidate SPELL: Diff=0.0630% vs Min=0.01% | PriceDiff=0.13%
Candidate REZ: Diff=0.0787% vs Min=0.01% | PriceDiff=0.12%
Candidate JCT: Diff=0.0604% vs Min=0.01% | PriceDiff=0.09%
Candidate ANIME: Diff=0.0509% vs Min=0.01% | PriceDiff=0.07%
Candidate ORCA: Diff=0.0764% vs Min=0.01% | PriceDiff=0.11%
Candidate IDEX: Diff=0.0804% vs Min=0.01% | PriceDiff=0.59%
Candidate RIVER: Diff=0.1291% vs Min=0.01% | PriceDiff=1.34%
Candidate PIPPIN: Diff=0.0955% vs Min=0.01% | PriceDiff=1.05%
Candidate SKYAI: Diff=0.1072% vs Min=0.01% | PriceDiff=0.23%
Candidates Found: 124
[2026-01-06 10:31:55.748236] LOOP START. Active: True
[2026-01-06 10:31:56.373335] Mode: Live | Binance Items: 663 | Bybit Items: 554
Candidate SKYAI: Diff=0.1072% vs Min=0.01% | PriceDiff=0.20%
Candidate ANIME: Diff=0.0509% vs Min=0.01% | PriceDiff=0.09%
Candidate IDEX: Diff=0.0804% vs Min=0.01% | PriceDiff=0.59%
Candidate RIVER: Diff=0.1291% vs Min=0.01% | PriceDiff=1.22%
Candidate 4: Diff=0.0719% vs Min=0.01% | PriceDiff=0.15%
Candidate JCT: Diff=0.0604% vs Min=0.01% | PriceDiff=0.06%
Candidate SPELL: Diff=0.0630% vs Min=0.01% | PriceDiff=0.14%
Candidate ORCA: Diff=0.0764% vs Min=0.01% | PriceDiff=0.16%
Candidate DAM: Diff=0.2419% vs Min=0.01% | PriceDiff=0.04%
Candidate REZ: Diff=0.0787% vs Min=0.01% | PriceDiff=0.09%
Candidate LUMIA: Diff=0.1052% vs Min=0.01% | PriceDiff=0.14%
Candidate RAVE: Diff=0.1386% vs Min=0.01% | PriceDiff=0.40%
Candidate COMMON: Diff=0.0754% vs Min=0.01% | PriceDiff=0.12%
Candidate XCN: Diff=0.2531% vs Min=0.01% | PriceDiff=0.22%
Candidate VVV: Diff=0.0955% vs Min=0.01% | PriceDiff=0.03%
Candidate BEAT: Diff=0.0781% vs Min=0.01% | PriceDiff=0.26%
Candidate HUMA: Diff=0.0627% vs Min=0.01% | PriceDiff=0.25%
Candidate PIPPIN: Diff=0.0955% vs Min=0.01% | PriceDiff=0.67%
Candidate RDNT: Diff=0.0552% vs Min=0.01% | PriceDiff=0.10%
Candidate TA: Diff=0.0521% vs Min=0.01% | PriceDiff=0.19%
Candidate LIT: Diff=0.0984% vs Min=0.01% | PriceDiff=0.89%
Candidate QTUM: Diff=0.1390% vs Min=0.01% | PriceDiff=0.05%
Candidate DUSK: Diff=0.0664% vs Min=0.01% | PriceDiff=0.12%
Candidates Found: 124
[2026-01-06 10:32:01.377859] LOOP START. Active: True
[2026-01-06 10:32:02.030754] Mode: Live | Binance Items: 663 | Bybit Items: 554
Candidate VVV: Diff=0.0953% vs Min=0.01% | PriceDiff=0.01%
Candidate 4: Diff=0.0724% vs Min=0.01% | PriceDiff=0.19%
Candidate SKYAI: Diff=0.1057% vs Min=0.01% | PriceDiff=0.13%
Candidate QTUM: Diff=0.1390% vs Min=0.01% | PriceDiff=0.05%
Candidate TA: Diff=0.0521% vs Min=0.01% | PriceDiff=0.19%
Candidate SPELL: Diff=0.0622% vs Min=0.01% | PriceDiff=0.21%
Candidate RIVER: Diff=0.1311% vs Min=0.01% | PriceDiff=1.63%
Candidate FLOW: Diff=0.0686% vs Min=0.01% | PriceDiff=5.56%
Candidate ORCA: Diff=0.0764% vs Min=0.01% | PriceDiff=0.11%
Candidate LIT: Diff=0.0984% vs Min=0.01% | PriceDiff=0.63%
Candidate LSK: Diff=0.0775% vs Min=0.01% | PriceDiff=0.06%
Candidate LUMIA: Diff=0.1052% vs Min=0.01% | PriceDiff=0.10%
Candidate HUMA: Diff=0.0627% vs Min=0.01% | PriceDiff=0.25%
Candidate REZ: Diff=0.0787% vs Min=0.01% | PriceDiff=0.05%
Candidate DUSK: Diff=0.0664% vs Min=0.01% | PriceDiff=0.02%
Candidate COMMON: Diff=0.0750% vs Min=0.01% | PriceDiff=0.13%
Candidate XCN: Diff=0.2512% vs Min=0.01% | PriceDiff=0.30%
Candidate JCT: Diff=0.0607% vs Min=0.01% | PriceDiff=0.11%
Candidate IDEX: Diff=0.0805% vs Min=0.01% | PriceDiff=0.59%
Candidate RDNT: Diff=0.0552% vs Min=0.01% | PriceDiff=0.03%
Candidate PIPPIN: Diff=0.0957% vs Min=0.01% | PriceDiff=1.07%
Candidate DAM: Diff=0.2427% vs Min=0.01% | PriceDiff=0.04%
Candidate RAVE: Diff=0.1392% vs Min=0.01% | PriceDiff=0.42%
Candidate BEAT: Diff=0.0786% vs Min=0.01% | PriceDiff=0.26%
Candidates Found: 125
[2026-01-06 10:32:07.036894] LOOP START. Active: True
[2026-01-06 10:32:07.768886] Mode: Live | Binance Items: 663 | Bybit Items: 554
Candidate FLOW: Diff=0.0686% vs Min=0.01% | PriceDiff=5.78%
Candidate DAM: Diff=0.2427% vs Min=0.01% | PriceDiff=0.11%
Candidate QTUM: Diff=0.1394% vs Min=0.01% | PriceDiff=0.07%
Candidate REZ: Diff=0.0787% vs Min=0.01% | PriceDiff=0.12%
